Date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,WD2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,PS,QV2M,T2MDEW,T2MWET,Governorate
2019-12-31,8.19,14.93,4.02,64.04,0.01,1.55,323.5,3.7747,6.5268,1.6294,3.8467,96.71,4.36,1.12,4.66,North Sinai
2020-01-01,9.12,13.35,5.67,77.12,0.07,1.12,24.0,2.8147,7.2636,1.2698,3.8467,96.39,5.69,5.08,7.1,North Sinai
2020-01-02,10.2,16.22,5.88,60.43,0.1,1.98,262.4,3.4944,7.2043,1.5449,3.7037,96.27,4.72,2.39,6.3,North Sinai
2020-01-03,8.04,13.32,4.08,68.19,0.02,4.02,236.4,3.5978,6.6694,1.5734,3.7678,96.5,4.6,2.0,5.02,North Sinai
2020-01-04,8.92,13.15,5.54,73.56,2.69,5.23,245.2,2.6542,7.6954,1.1921,3.6727,96.43,5.41,4.35,6.64,North Sinai
2020-01-05,8.07,14.63,3.73,66.59,0.0,3.12,244.2,3.8964,6.5942,1.6939,3.923,96.43,4.44,1.53,4.8,North Sinai
2020-01-06,8.87,16.52,3.61,62.02,0.15,3.85,213.5,3.8309,6.7085,1.6879,3.8594,96.27,4.31,1.1,4.99,North Sinai
2020-01-07,8.86,14.08,5.39,65.51,0.05,5.04,226.9,2.3162,7.3536,1.0234,3.2887,96.22,4.72,2.44,5.65,North Sinai
2020-01-08,8.37,13.16,4.38,68.7,0.19,5.97,249.3,3.4714,7.0939,1.519,3.7774,96.29,4.75,2.52,5.45,North Sinai
2020-01-09,8.66,11.72,5.87,75.34,2.04,5.1,252.1,3.0679,7.4333,1.3442,3.7596,96.2,5.4,4.31,6.48,North Sinai
2020-01-10,8.34,11.2,5.18,85.67,2.94,3.65,286.7,2.8958,7.0718,1.278,3.8033,96.3,6.05,5.96,7.15,North Sinai
2020-01-11,8.9,14.01,5.43,77.75,0.08,1.39,25.6,3.8784,6.6768,1.7062,4.1117,96.97,5.63,5.02,6.96,North Sinai
2020-01-12,10.49,16.86,5.26,60.82,0.0,2.06,246.7,3.1534,7.2331,1.3814,3.8398,96.98,4.74,2.57,6.53,North Sinai
2020-01-13,10.01,16.3,6.68,75.35,0.0,1.4,12.5,3.6144,6.8206,1.5866,4.0622,96.89,5.83,5.5,7.75,North Sinai
2020-01-14,10.53,16.26,6.14,75.61,0.16,2.31,75.2,3.8028,7.111,1.6906,3.9401,96.88,6.1,6.14,8.33,North Sinai
2020-01-15,14.13,22.93,7.95,54.11,0.0,1.42,114.7,3.815,7.6462,1.7045,3.9648,96.49,5.25,3.92,9.03,North Sinai
2020-01-16,14.51,23.19,7.85,52.1,0.01,3.46,222.1,3.4553,7.573,1.5485,3.9835,96.0,5.38,4.21,9.36,North Sinai
2020-01-17,10.81,15.85,6.12,80.39,2.65,4.88,244.5,2.3453,7.7842,1.0714,3.7961,96.09,6.67,7.3,9.05,North Sinai
2020-01-18,10.94,14.86,8.0,83.13,4.29,4.32,262.8,2.0338,7.9349,0.9434,3.9269,96.37,6.92,7.94,9.44,North Sinai
2020-01-19,9.79,14.93,6.13,74.21,0.82,3.37,257.5,3.9288,7.1734,1.7251,4.1033,96.58,5.59,4.81,7.3,North Sinai
2020-01-20,9.84,14.9,6.1,77.55,0.38,3.13,291.5,3.2978,7.38,1.4623,4.1422,96.99,5.96,5.82,7.83,North Sinai
2020-01-21,7.78,12.31,3.61,71.73,0.82,4.75,317.2,3.1529,7.0634,1.3738,4.2602,96.83,4.68,2.27,5.02,North Sinai
2020-01-22,7.41,12.09,2.81,77.37,1.52,2.57,329.5,3.672,6.7678,1.6171,4.2322,96.79,5.04,3.44,5.43,North Sinai
2020-01-23,7.92,14.49,2.1,71.59,0.02,2.6,257.1,4.2622,6.8244,1.8631,4.3447,96.81,4.73,2.53,5.23,North Sinai
2020-01-24,8.58,13.49,3.84,73.67,1.89,5.05,300.3,3.3252,7.0666,1.4513,4.4004,96.77,5.19,3.76,6.17,North Sinai
2020-01-25,6.43,13.06,1.54,71.02,0.0,2.39,29.8,4.2643,6.577,1.847,4.5593,97.39,4.12,0.68,3.55,North Sinai
2020-01-26,6.76,14.42,1.04,65.31,0.0,2.08,59.5,4.4887,6.2695,1.927,4.5257,97.38,3.74,-0.87,2.95,North Sinai
2020-01-27,7.93,16.24,2.44,69.19,0.04,1.96,79.7,4.3042,6.5057,1.8566,4.5797,96.95,4.43,1.52,4.73,North Sinai
2020-01-28,10.53,17.32,5.6,59.44,0.01,2.31,285.4,3.8654,6.9523,1.6759,4.3517,96.5,4.76,2.12,6.32,North Sinai
2020-01-29,9.54,16.5,4.05,74.39,0.17,1.93,314.9,4.4614,6.7577,1.9711,4.5751,96.77,5.62,4.88,7.21,North Sinai
2020-01-30,10.09,17.98,3.95,66.27,0.0,1.73,260.2,4.4263,6.8138,1.9282,4.511,96.73,4.97,3.14,6.62,North Sinai
2020-01-31,8.8,16.21,3.39,70.55,0.19,3.05,307.7,4.1381,6.924,1.8408,4.6882,96.6,5.07,3.39,6.09,North Sinai
2020-02-01,8.11,15.46,2.71,71.23,0.0,1.75,323.5,4.5934,6.75,2.0086,4.8319,96.77,4.78,2.55,5.33,North Sinai
2020-02-02,9.74,16.88,5.39,76.65,0.03,1.42,59.7,4.679,6.7999,2.0724,4.7513,96.84,5.72,5.21,7.48,North Sinai
2020-02-03,10.03,18.27,4.72,76.78,0.17,1.93,12.3,4.4938,6.8484,1.974,4.7213,96.68,5.9,5.44,7.74,North Sinai
2020-02-04,11.03,17.28,7.64,78.44,0.59,1.7,358.2,4.6195,6.9492,2.0568,4.7117,96.53,6.43,6.88,8.95,North Sinai
2020-02-05,11.45,20.04,4.91,64.59,0.0,1.96,210.7,4.7424,6.8323,2.0647,4.7834,96.19,5.45,4.16,7.81,North Sinai
2020-02-06,13.27,21.58,7.78,46.82,0.0,3.79,219.1,4.7635,6.9617,2.0832,4.782,96.21,4.36,1.27,7.27,North Sinai
2020-02-07,10.72,16.56,6.6,52.49,0.17,4.3,254.7,2.9225,7.4669,1.3013,4.6402,96.34,4.2,0.77,5.75,North Sinai
2020-02-08,8.53,12.63,4.19,70.15,0.6,4.58,278.9,3.1942,7.2677,1.4179,4.944,96.78,4.94,3.14,5.84,North Sinai
2020-02-09,6.9,12.91,1.95,73.92,0.41,3.87,308.1,3.4601,7.3459,1.5259,4.9879,97.07,4.56,2.05,4.48,North Sinai
2020-02-10,6.83,11.67,3.51,76.37,0.46,2.98,323.6,3.5064,7.4076,1.5401,5.1403,97.09,4.71,2.51,4.67,North Sinai
2020-02-11,8.23,14.5,3.07,69.58,0.05,1.74,279.0,4.0922,7.1842,1.7983,4.9906,96.92,4.66,2.28,5.25,North Sinai
2020-02-12,11.29,19.13,5.08,61.15,0.0,2.19,236.6,4.8854,7.0507,2.1593,4.9742,96.87,4.95,3.18,7.23,North Sinai
2020-02-13,13.41,22.05,6.96,52.04,0.02,1.72,269.3,5.0587,7.0318,2.2279,5.0914,96.84,4.89,2.93,8.17,North Sinai
2020-02-14,14.34,23.99,6.83,57.6,0.0,1.81,88.8,3.6718,7.4472,1.6478,5.1454,96.59,5.57,4.68,9.51,North Sinai
2020-02-15,15.14,24.45,9.39,47.86,0.01,2.29,252.8,5.136,7.0198,2.237,5.189,96.1,4.99,2.96,9.05,North Sinai
2020-02-16,12.44,17.98,8.14,73.11,0.05,2.32,306.9,3.6262,7.4902,1.6322,5.0297,96.1,6.65,7.27,9.86,North Sinai
2020-02-17,12.29,18.11,8.41,78.03,0.18,2.55,23.0,4.6908,7.2629,2.0858,5.1619,96.3,6.97,7.97,10.13,North Sinai
2020-02-18,12.05,18.68,7.89,75.46,0.46,2.17,324.3,3.8362,7.6351,1.7054,4.9562,96.15,6.56,7.04,9.55,North Sinai
2020-02-19,10.71,14.68,7.71,78.12,0.75,4.0,286.5,3.1642,7.7261,1.4126,4.8103,96.25,6.37,6.67,8.69,North Sinai
2020-02-20,11.36,17.45,7.39,65.73,0.11,2.3,285.7,5.2579,6.9427,2.3052,5.4326,96.57,5.41,4.19,7.78,North Sinai
2020-02-21,12.11,19.09,5.65,53.36,0.02,3.63,248.1,5.2692,7.0942,2.3093,5.4991,96.25,4.66,2.16,7.14,North Sinai
2020-02-22,10.6,16.47,5.2,66.49,0.02,2.06,287.1,4.6296,7.3728,2.0258,5.3659,96.42,5.26,3.98,7.29,North Sinai
2020-02-23,11.58,17.92,7.34,65.17,0.07,1.31,354.8,4.0423,7.8118,1.806,5.443,96.35,5.49,4.52,8.05,North Sinai
2020-02-24,10.58,16.55,6.47,78.42,6.3,2.68,21.9,4.1196,7.5545,1.8305,5.4864,96.06,6.3,6.5,8.54,North Sinai
2020-02-25,10.14,14.36,6.72,77.93,11.42,4.23,304.8,4.037,7.5216,1.8034,5.568,96.28,6.15,6.19,8.17,North Sinai
2020-02-26,11.85,19.66,4.98,63.04,0.0,1.88,266.0,5.7084,6.9713,2.509,5.7504,96.68,5.29,4.12,7.99,North Sinai
2020-02-27,14.64,23.67,6.92,50.22,0.03,1.74,153.8,5.2277,7.3898,2.3028,5.8457,96.58,4.93,3.06,8.85,North Sinai
2020-02-28,16.86,24.34,12.13,40.15,0.0,1.28,326.0,5.7804,7.2665,2.5344,5.8222,96.24,4.71,2.35,9.6,North Sinai
2020-02-29,12.9,18.72,8.55,63.86,0.36,3.63,279.4,5.3532,7.3591,2.3441,5.7206,96.17,5.87,5.28,9.09,North Sinai
2020-03-01,10.91,17.69,4.72,69.46,0.07,2.8,319.9,5.6174,6.9456,2.4742,6.0708,96.52,5.57,4.74,7.83,North Sinai
2020-03-02,10.87,17.97,5.8,72.99,0.06,1.68,21.6,5.8522,6.9262,2.5512,6.0468,96.71,5.8,5.38,8.13,North Sinai
2020-03-03,11.77,21.95,4.48,68.41,0.03,2.41,71.5,6.1133,6.7358,2.6621,6.1978,96.6,5.62,4.84,8.31,North Sinai
2020-03-04,17.32,27.73,7.89,33.75,0.0,2.39,222.2,6.1745,7.0382,2.6722,6.2249,96.13,3.59,-1.7,7.81,North Sinai
2020-03-05,18.03,28.25,9.83,28.52,0.0,2.9,220.2,5.8109,7.313,2.4979,6.2047,95.86,3.39,-2.5,7.77,North Sinai
2020-03-06,13.33,17.44,8.39,56.63,0.41,3.65,280.7,3.6545,8.1338,1.6531,4.9308,95.88,5.51,4.47,8.9,North Sinai
2020-03-07,12.69,20.2,7.84,73.3,0.06,1.83,10.8,6.0989,7.1642,2.7089,6.2333,96.53,6.52,7.01,9.85,North Sinai
2020-03-08,15.61,26.97,7.39,61.55,0.03,2.64,100.0,6.1685,7.2,2.7146,6.2556,96.5,6.22,6.26,10.93,North Sinai
2020-03-09,18.51,28.08,12.14,36.52,0.0,3.71,191.1,5.3189,7.7676,2.3294,6.1481,96.06,4.59,1.89,10.2,North Sinai
2020-03-10,14.08,22.07,8.98,74.43,0.28,2.58,20.8,5.4098,7.6546,2.4156,5.9849,96.24,7.43,8.92,11.5,North Sinai
2020-03-11,17.71,27.58,9.75,60.5,1.0,3.93,117.0,5.2243,8.1869,2.3429,6.0602,95.95,7.2,8.42,13.07,North Sinai
2020-03-12,19.23,24.67,14.18,68.8,16.79,5.83,157.0,3.0319,9.1418,1.4263,4.6649,95.09,9.98,13.15,16.19,North Sinai
2020-03-13,13.26,16.25,9.42,74.07,10.76,9.53,215.6,1.6308,8.634,0.8069,5.0465,94.79,7.44,8.61,10.93,North Sinai
2020-03-14,14.49,19.86,10.99,73.9,2.05,3.72,296.3,5.0832,7.9884,2.2927,5.783,95.95,7.73,9.49,11.99,North Sinai
2020-03-15,15.91,22.7,10.57,63.66,0.0,1.13,48.1,6.3072,7.6106,2.8286,6.3535,96.3,7.16,8.42,12.16,North Sinai
2020-03-16,16.78,24.55,11.16,60.46,0.01,1.73,310.9,6.473,7.4986,2.8824,6.4891,96.14,6.92,7.8,12.29,North Sinai
2020-03-17,13.44,19.26,8.64,67.9,0.56,4.41,284.2,4.5804,7.8557,2.0477,6.4512,96.03,6.62,6.93,10.19,North Sinai
2020-03-18,10.99,16.85,6.77,61.54,0.06,4.28,288.7,6.1507,7.1071,2.6918,6.8376,96.22,4.99,3.18,7.08,North Sinai
2020-03-19,10.69,17.65,4.94,64.62,0.03,4.11,273.9,5.8637,6.9216,2.5663,6.7322,96.32,5.02,3.19,6.94,North Sinai
2020-03-20,8.74,14.09,2.52,67.73,0.79,4.0,272.4,5.088,7.4794,2.2399,6.7063,96.14,4.77,2.52,5.63,North Sinai
2020-03-21,8.47,13.06,5.13,74.55,0.78,3.45,311.0,4.3625,7.1167,1.9668,6.7934,96.14,5.18,3.73,6.1,North Sinai
2020-03-22,10.57,18.68,4.3,64.18,0.0,1.76,82.0,7.067,6.5618,3.0809,7.0838,96.37,4.85,2.73,6.65,North Sinai
2020-03-23,17.38,26.17,7.56,41.41,0.0,4.16,203.8,6.133,7.722,2.699,6.3938,95.94,5.13,3.1,10.24,North Sinai
2020-03-24,17.36,24.36,11.25,55.82,0.0,3.86,253.5,6.5042,7.3745,2.8207,6.6139,95.73,6.65,7.11,12.24,North Sinai
2020-03-25,14.42,21.6,9.3,66.27,0.01,2.13,13.6,6.925,7.1926,3.0394,6.9797,95.94,6.51,6.77,10.6,North Sinai
2020-03-26,17.12,26.69,9.17,57.6,0.0,2.39,101.4,5.4576,8.2051,2.4326,6.853,95.6,6.54,6.87,11.99,North Sinai
2020-03-27,17.46,25.83,10.63,60.16,0.02,3.32,17.1,6.1992,8.093,2.7302,6.2765,95.49,7.18,8.24,12.85,North Sinai
2020-03-28,14.87,21.28,8.26,71.08,0.12,3.79,324.7,6.1214,7.6543,2.7151,6.8942,96.19,7.41,8.6,11.73,North Sinai
2020-03-29,14.57,22.28,7.63,53.72,0.0,2.38,290.6,7.073,7.109,3.1147,7.0949,96.27,5.07,3.13,8.85,North Sinai
2020-03-30,18.5,27.05,10.72,35.06,0.0,2.31,222.7,6.947,7.7935,3.0852,7.0092,96.0,4.51,1.66,10.08,North Sinai
2020-03-31,20.72,29.14,12.76,31.62,0.04,5.1,225.0,6.503,8.2313,2.8507,6.8575,95.68,4.58,1.64,11.18,North Sinai
2020-04-01,15.22,21.72,10.13,61.45,0.0,3.18,287.5,6.7198,7.668,3.0043,7.0238,96.09,6.63,7.22,11.22,North Sinai
2020-04-02,14.82,22.04,9.38,64.33,0.0,1.66,325.3,7.1018,7.2866,3.1289,7.2029,96.22,6.5,6.88,10.85,North Sinai
2020-04-03,16.65,25.24,9.07,52.15,0.0,2.15,61.7,7.2173,7.4611,3.2143,7.2425,96.35,5.7,5.03,10.84,North Sinai
2020-04-04,20.76,31.19,10.48,35.28,0.0,2.9,116.7,7.291,7.7962,3.2155,7.4472,96.16,4.87,2.72,11.73,North Sinai
2020-04-05,22.72,31.85,14.59,34.0,0.0,5.04,229.1,5.7494,8.6263,2.5042,6.4402,95.91,5.25,2.73,12.72,North Sinai
2020-04-06,17.18,24.01,12.89,66.97,0.14,3.14,4.9,7.0253,7.8106,3.1663,7.3061,96.31,8.05,10.04,13.61,North Sinai
2020-04-07,15.46,21.85,10.53,66.37,0.02,2.81,345.2,7.1258,7.517,3.1759,7.3457,96.23,7.11,8.17,11.81,North Sinai
2020-04-08,13.99,20.26,9.05,67.94,0.0,2.28,355.3,7.2929,7.3008,3.2431,7.5281,96.19,6.57,7.03,10.51,North Sinai
2020-04-09,14.4,20.55,8.16,67.89,0.06,2.49,307.0,5.8318,7.7717,2.6134,7.3805,96.1,6.8,7.58,10.99,North Sinai
2020-04-10,14.0,19.9,9.43,65.58,0.11,3.22,280.2,6.073,7.8898,2.6882,7.3634,96.1,6.35,6.38,10.19,North Sinai
2020-04-11,13.41,19.84,8.15,66.91,0.3,2.39,309.5,6.7889,7.439,3.001,7.5084,96.32,6.26,6.31,9.86,North Sinai
2020-04-12,13.93,21.43,7.92,61.03,0.0,2.49,20.5,7.7054,7.0903,3.3703,7.7779,96.5,5.63,4.77,9.35,North Sinai
2020-04-13,14.51,22.78,7.75,63.75,0.38,3.28,21.3,7.5907,7.013,3.2918,7.806,96.4,6.05,5.52,10.02,North Sinai
2020-04-14,15.88,23.1,11.26,69.14,1.31,4.63,4.4,7.4743,7.3241,3.2786,7.5312,96.33,7.54,9.09,12.49,North Sinai
2020-04-15,18.03,27.0,10.27,60.62,0.62,1.88,69.2,6.7944,7.927,3.0226,7.4734,96.44,7.26,8.43,13.23,North Sinai
2020-04-16,19.55,28.26,11.71,47.04,0.01,4.19,271.8,6.973,8.099,3.0742,7.2838,95.93,6.14,5.78,12.66,North Sinai
2020-04-17,14.92,21.47,10.45,68.76,0.11,3.5,322.7,6.7392,7.8595,3.0247,7.4818,95.94,7.31,8.66,11.79,North Sinai
2020-04-18,16.44,24.03,9.4,69.63,0.01,2.61,10.9,7.5799,7.7506,3.403,7.6308,96.09,7.89,9.77,13.1,North Sinai
2020-04-19,18.52,26.98,12.06,67.2,0.01,3.37,6.4,7.3294,7.9817,3.271,7.387,95.97,8.59,11.0,14.76,North Sinai
2020-04-20,18.86,27.63,13.14,65.73,0.01,3.47,1.9,7.4304,7.9918,3.317,7.4916,95.87,8.63,11.08,14.97,North Sinai
2020-04-21,20.89,30.27,11.33,51.27,0.05,1.44,4.8,7.5096,8.0201,3.3298,7.6877,95.89,7.28,8.45,14.67,North Sinai
2020-04-22,24.21,33.29,16.2,28.6,0.0,4.44,234.4,7.6262,8.2418,3.3374,7.7095,95.65,4.88,2.47,13.34,North Sinai
2020-04-23,18.71,26.19,11.83,52.42,1.84,2.57,288.9,7.9517,7.7095,3.5117,8.0081,95.95,6.69,7.13,12.92,North Sinai
2020-04-24,21.93,33.23,13.0,45.28,9.62,6.74,231.1,6.5362,8.5178,2.8822,7.3627,95.41,6.4,5.72,13.83,North Sinai
2020-04-25,15.77,20.38,11.45,74.99,27.15,4.01,298.0,6.041,8.4413,2.7132,7.7765,95.81,8.54,10.91,13.34,North Sinai
2020-04-26,15.26,21.92,9.36,66.41,0.03,2.12,301.3,7.9579,7.4076,3.5107,8.1257,96.12,6.96,7.86,11.56,North Sinai
2020-04-27,16.9,23.56,10.45,61.31,0.07,2.45,304.9,5.729,8.3489,2.6285,7.9471,96.09,7.25,8.47,12.69,North Sinai
2020-04-28,19.23,27.49,13.15,57.26,0.0,2.73,353.5,7.9517,7.8773,3.5858,8.0467,95.86,7.62,9.17,14.2,North Sinai
2020-04-29,16.33,23.13,10.7,66.12,0.01,2.92,348.2,8.0177,7.3464,3.5345,8.2274,96.12,7.43,8.76,12.55,North Sinai
2020-04-30,16.7,24.49,10.63,62.15,0.02,2.15,16.5,8.0038,7.5518,3.5237,8.0856,96.17,6.96,7.76,12.23,North Sinai
2020-05-01,20.5,28.19,13.51,45.13,0.0,1.98,297.5,8.1,7.9778,3.6422,8.1209,96.09,6.58,7.05,13.77,North Sinai
2020-05-02,20.85,28.64,14.93,45.19,0.0,2.56,286.0,8.256,7.6709,3.6679,8.2906,96.0,6.65,7.16,14.0,North Sinai
2020-05-03,21.36,29.05,14.55,44.49,0.0,2.67,275.9,7.7712,8.039,3.4759,8.1036,95.88,6.79,7.48,14.42,North Sinai
2020-05-04,21.28,29.16,14.77,48.13,0.0,2.26,296.9,8.1838,7.9634,3.6667,8.225,95.84,7.13,8.12,14.7,North Sinai
2020-05-05,18.36,25.31,11.44,59.23,0.11,3.74,292.1,6.3919,8.2406,2.899,7.8302,95.89,7.81,9.6,13.98,North Sinai
2020-05-06,16.24,23.53,10.11,64.02,0.01,2.47,314.5,8.2399,7.6022,3.666,8.2754,96.26,7.16,8.37,12.3,North Sinai
2020-05-07,18.77,27.92,10.99,53.71,0.0,1.81,35.1,8.37,7.7141,3.7238,8.3988,96.15,6.6,6.96,12.87,North Sinai
2020-05-08,21.63,32.42,12.53,43.61,0.0,1.99,26.7,8.3141,8.0443,3.7114,8.3654,95.75,6.2,5.85,13.74,North Sinai
2020-05-09,18.86,25.07,13.84,63.47,0.02,4.04,308.6,7.6754,8.1504,3.4284,8.1866,95.99,8.54,10.92,14.89,North Sinai
2020-05-10,18.5,26.11,12.22,61.92,0.01,2.04,353.8,8.4686,7.4791,3.7229,8.5145,96.36,7.68,9.16,13.83,North Sinai
2020-05-11,18.62,28.88,9.8,60.45,0.0,3.28,38.7,8.1283,7.6714,3.5482,8.478,96.47,7.12,7.88,13.25,North Sinai
2020-05-12,20.92,31.99,11.18,58.42,0.0,3.21,37.5,8.2754,8.0179,3.6888,8.3098,96.36,7.78,9.11,15.01,North Sinai
2020-05-13,22.17,31.5,14.11,50.61,0.0,2.78,33.2,6.8638,8.5963,3.0578,8.3654,96.25,7.65,9.15,15.66,North Sinai
2020-05-14,23.36,33.88,15.75,48.4,0.0,3.26,21.4,6.3833,8.8747,2.88,8.1818,95.95,8.14,10.04,16.7,North Sinai
2020-05-15,24.92,32.2,17.63,50.82,0.0,2.0,31.9,6.7961,9.1147,3.0691,7.7604,95.9,9.67,12.76,18.84,North Sinai
2020-05-16,28.52,38.29,20.85,38.08,0.0,2.79,62.6,6.3211,9.2002,2.8819,7.927,95.83,8.68,11.06,19.79,North Sinai
2020-05-17,29.62,39.16,22.68,30.95,0.0,2.5,48.9,7.6289,9.0276,3.403,8.1281,95.89,7.46,8.7,19.16,North Sinai
2020-05-18,30.08,39.73,22.03,32.11,0.0,2.28,53.2,7.9793,9.0264,3.5954,8.2428,95.79,8.0,9.74,19.91,North Sinai
2020-05-19,31.05,39.04,22.39,27.7,0.0,1.91,47.1,8.1187,8.9563,3.6178,8.1547,95.83,7.48,8.86,19.95,North Sinai
2020-05-20,29.37,39.96,20.22,30.1,0.0,2.46,48.5,8.2037,9.0089,3.6638,8.3186,95.7,6.83,7.28,18.32,North Sinai
2020-05-21,29.48,39.48,20.57,26.96,0.0,2.02,31.9,8.4456,8.9153,3.7548,8.5015,95.69,6.21,5.9,17.69,North Sinai
2020-05-22,26.36,34.98,18.09,41.63,0.0,3.38,337.5,8.1418,8.7139,3.6842,8.2068,96.05,8.75,10.92,18.64,North Sinai
2020-05-23,21.54,28.16,15.7,61.11,0.0,3.72,330.5,7.963,8.3803,3.6413,8.2944,96.28,9.64,12.77,17.15,North Sinai
2020-05-24,17.7,23.88,12.51,56.86,0.0,5.41,314.3,8.4048,7.5542,3.744,8.7379,96.28,6.99,7.93,12.81,North Sinai
2020-05-25,17.87,25.41,10.49,51.3,0.0,3.03,2.0,8.7775,7.4412,3.8575,8.7852,96.37,6.07,5.79,11.83,North Sinai
2020-05-26,20.23,29.66,11.21,41.9,0.0,2.43,27.5,8.6825,7.5694,3.8261,8.6926,96.23,5.5,4.3,12.27,North Sinai
2020-05-27,20.49,29.74,12.03,54.15,0.0,2.77,343.1,8.4749,7.805,3.7399,8.5202,96.2,7.29,8.3,14.39,North Sinai
2020-05-28,19.96,27.52,14.32,62.28,0.0,3.22,350.6,8.2034,8.0551,3.685,8.514,96.35,8.57,10.87,15.41,North Sinai
2020-05-29,18.47,25.22,12.47,59.54,0.0,3.71,355.8,8.6846,7.603,3.864,8.7962,96.51,7.52,8.88,13.68,North Sinai
2020-05-30,17.56,24.8,11.6,62.88,0.0,3.83,12.6,8.7218,7.5622,3.8695,8.7386,96.42,7.44,8.8,13.18,North Sinai
2020-05-31,18.4,26.85,11.36,58.77,0.0,3.52,12.2,8.7646,7.5533,3.8971,8.7725,96.3,7.11,7.96,13.18,North Sinai
2020-06-01,22.03,31.53,11.65,48.25,0.0,2.22,55.1,8.4322,8.2452,3.7992,8.448,96.02,6.93,7.6,14.82,North Sinai
2020-06-02,23.99,30.8,16.45,39.28,0.0,4.69,282.8,8.0626,8.5178,3.6446,8.1814,95.69,7.09,7.81,15.9,North Sinai
2020-06-03,22.1,29.38,14.95,52.35,0.0,2.35,300.3,8.5908,8.1266,3.8796,8.6158,95.97,8.12,10.03,16.07,North Sinai
2020-06-04,23.68,33.04,15.69,47.49,0.0,3.16,17.5,7.633,8.5958,3.4978,8.2754,96.03,8.1,10.1,16.89,North Sinai
2020-06-05,22.02,30.76,15.28,60.28,0.0,3.91,16.1,8.4442,8.201,3.829,8.4662,96.16,9.38,12.32,17.17,North Sinai
2020-06-06,23.26,32.34,15.89,58.17,0.0,2.58,23.7,8.5222,8.2346,3.7934,8.6597,96.02,9.63,12.65,17.96,North Sinai
2020-06-07,26.67,36.8,17.04,31.17,0.0,2.09,8.0,8.4886,8.5322,3.8093,8.6016,95.75,5.58,3.78,15.22,North Sinai
2020-06-08,26.42,34.98,17.98,31.8,0.0,2.83,2.5,8.2937,8.6503,3.7128,8.5262,95.63,6.56,6.47,16.45,North Sinai
2020-06-09,23.84,33.28,15.76,50.06,0.0,2.35,4.1,8.4701,8.3198,3.7954,8.676,95.82,8.22,9.91,16.87,North Sinai
2020-06-10,24.26,33.57,15.97,44.47,0.0,2.45,7.0,8.4641,8.3395,3.8081,8.514,95.98,7.48,8.59,16.42,North Sinai
2020-06-11,24.47,32.12,17.79,36.67,0.0,3.37,334.4,8.501,8.275,3.8095,8.6597,96.06,6.82,7.59,16.03,North Sinai
2020-06-12,24.12,31.88,15.93,38.31,0.0,2.98,12.0,8.5999,8.2392,3.883,8.646,96.02,6.82,7.57,15.85,North Sinai
2020-06-13,27.25,35.21,19.32,31.57,0.0,2.9,325.9,8.4276,8.7403,3.823,8.5236,95.65,6.83,7.43,17.34,North Sinai
2020-06-14,23.89,32.59,17.13,54.57,0.0,3.5,357.0,8.6755,8.2985,3.9281,8.7161,95.64,9.57,12.52,18.21,North Sinai
2020-06-15,21.9,29.25,16.27,59.27,0.0,3.67,3.2,8.6177,8.2402,3.8887,8.6446,95.9,9.2,11.84,16.87,North Sinai
2020-06-16,23.28,32.4,14.86,55.02,0.0,2.9,28.5,8.6285,8.3513,3.8981,8.6441,95.9,8.88,11.26,17.27,North Sinai
2020-06-17,26.94,36.43,16.36,35.61,0.0,2.43,54.9,8.4269,8.9131,3.7867,8.4626,95.82,6.87,7.39,17.17,North Sinai
2020-06-18,23.95,31.0,17.6,53.6,0.0,3.73,318.8,8.1518,8.754,3.6982,8.5762,95.86,9.76,12.7,18.33,North Sinai
2020-06-19,22.67,30.3,15.81,56.82,0.0,3.46,319.1,8.6098,8.4514,3.8846,8.6635,95.88,9.21,11.9,17.28,North Sinai
2020-06-20,23.51,31.04,16.19,51.81,0.0,3.83,315.5,8.3602,8.5922,3.7908,8.4559,95.85,8.98,11.64,17.58,North Sinai
2020-06-21,27.45,36.95,17.58,34.58,0.0,1.52,295.9,8.3563,8.856,3.7526,8.3866,95.79,6.75,6.93,17.19,North Sinai
2020-06-22,27.56,35.13,19.83,33.1,0.0,3.29,304.4,8.5325,8.8594,3.851,8.557,95.83,7.22,8.14,17.85,North Sinai
2020-06-23,25.5,34.55,17.47,47.03,0.0,2.83,3.3,8.7396,8.5344,3.9706,8.778,96.12,8.32,9.91,17.7,North Sinai
2020-06-24,23.52,31.93,16.18,56.15,0.0,3.54,9.8,8.6618,8.3621,3.9194,8.6782,96.28,9.43,12.34,17.93,North Sinai
2020-06-25,22.65,30.4,16.83,60.49,0.03,4.03,10.4,8.6892,8.291,3.9302,8.7302,96.03,9.86,12.96,17.81,North Sinai
2020-06-26,24.11,33.51,16.55,57.33,0.0,3.72,19.4,8.6909,8.2574,3.8712,8.7156,95.74,9.78,12.67,18.39,North Sinai
2020-06-27,25.61,34.11,18.13,54.49,0.0,3.13,15.4,8.5735,8.4754,3.8388,8.6194,95.68,10.28,13.44,19.53,North Sinai
2020-06-28,26.29,34.55,18.75,42.61,0.0,2.71,2.1,8.4612,8.6275,3.7879,8.5291,95.68,8.48,10.63,18.46,North Sinai
